Mass (Jupiter mass)	Period (d)	RV-Semiamplitude (m/s)	Probability
0.0031622776601683794	1.0	2.476238698275252	20.0
0.0031622776601683794	1.1689518164985782	2.3506806714955273	82.0
0.0031622776601683794	1.3664483492953254	2.231489081885126	40.0
0.0031622776601683794	1.5973122800602544	2.118341118364021	100.0
0.0031622776601683794	1.86718109129192	2.0109303380327876	68.0
0.0031622776601683794	2.182644728397487	1.9089658362217365	12.0
0.0031622776601683794	2.5514065200312888	1.812171458622818	30.0
0.0031622776601683794	2.9824712862168905	1.72028505337049	48.0
0.0031622776601683794	3.486365227678085	1.6330577610459263	24.0
0.0031622776601683794	4.075392965871777	1.5502533406816623	0.0
0.0031622776601683794	4.763938010401341	1.4716475299412672	38.0
0.0031622776601683794	5.56881399094527	1.3970274377411966	20.0
0.0031622776601683794	6.50967523045817	1.3261909676698362	0.0
0.0031622776601683794	7.609496685459877	1.258946270642163	0.0
0.0031622776601683794	8.895134973108235	1.1951112253076313	14.000000000000002
0.0031622776601683794	10.3979841848149	1.134512944804042	0.0
0.0031622776601683794	12.154742500762865	1.0769873085215353	0.0
0.0031622776601683794	14.208308325339223	1.0223785176085443	0.0
0.0031622776601683794	16.608827826277157	0.9705386730158883	36.0
0.0031622776601683794	19.414919457438806	0.9213273749361982	0.0
0.0031622776601683794	22.695105366946684	0.8746113425538166	0.0
0.0031622776601683794	26.52948464431896	0.8302640530753381	0.0
0.0031622776601683794	31.011689265747787	0.7881653990631518	0.0
0.0031622776601683794	36.25117049988533	0.7482013631439361	0.0
0.0031622776601683794	42.37587160604063	0.7102637092111042	0.0
0.0031622776601683794	49.5353520895917	0.674249689284871	0.0
0.0031622776601683794	57.90443980602486	0.6400617652360235	0.0
0.0031622776601683794	67.68750009458535	0.6076073446197242	0.0
0.0031622776601683794	79.12342618981323	0.5767985299038979	0.0
0.0031622776601683794	92.49147277217335	0.5475518804130298	0.0
0.0031622776601683794	108.11807510766077	0.5197881863426347	0.0
0.0031622776601683794	126.38482029342984	0.4934322542323535	0.0
0.0031622776601683794	147.73776525985113	0.4684127033166691	0.0
0.0031622776601683794	172.69832906594343	0.44466177220168335	0.0
0.0031622776601683794	201.8760254679039	0.4221151353443778	0.0
0.0031622776601683794	235.98334667821936	0.40071172883731854	0.0
0.0031622776601683794	275.85316176291843	0.3803935850269702	0.0
0.0031622776601683794	322.45905452963945	0.36110567551771383	0.0
0.0031622776601683794	376.93909753883594	0.34279576213636515	0.0
0.0031622776601683794	440.6236427773573	0.32541425545355906	0.0
0.0031622776601683794	515.0678076168122	0.308914080478828	0.0
0.0031622776601683794	602.0894493336132	0.29325054916562676	0.0
0.0031622776601683794	703.8135554931555	0.2783812393810117	0.0
0.0031622776601683794	822.7241341700466	0.26426588001217566	0.0
0.0031622776601683794	961.7248711152964	0.2508662418986741	0.0
0.0031622776601683794	1124.2100350620863	0.23814603429494766	0.0
0.0031622776601683794	1314.1473626117568	0.22607080658272538	0.0
0.0031622776601683794	1536.1749466718281	0.2146078549671164	0.0
0.0031622776601683794	1795.714494371641	0.2037261339036871	0.0
0.0031622776601683794	2099.1037201085546	0.19339617201664222	0.0
0.0031622776601683794	2453.751106639817	0.1835899922803854	0.0
0.0031622776601683794	2868.3168133420118	0.17428103624828484	0.0
0.0031622776601683794	3352.9241492495566	0.16544409212343053	0.0
0.0031622776601683794	3919.406774847221	0.15705522647657275	0.0
0.0031622776601683794	4581.597669054491	0.1490917194263129	0.0
0.0031622776601683794	5355.666917706896	0.14153200310599096	0.0
0.0031622776601683794	6260.516572014822	0.13435560325061852	0.0
0.0031622776601683794	7318.2422190761745	0.12754308374565437	0.0
0.0031622776601683794	8554.672535565684	0.12107599398744173	0.0
0.0031622776601683794	10000.0	0.11493681891274254	0.0
0.0037693909753883596	1.0	2.9516334382921894	20.0
0.0037693909753883596	1.1689518164985782	2.8019704552578184	82.0
0.0037693909753883596	1.3664483492953254	2.65989615454428	84.0
0.0037693909753883596	1.5973122800602544	2.5250257509615492	100.0
0.0037693909753883596	1.86718109129192	2.3969939699060525	84.0
0.0037693909753883596	2.182644728397487	2.275454058073672	42.0
0.0037693909753883596	2.5514065200312888	2.1600768443346876	64.0
0.0037693909753883596	2.9824712862168905	2.0505498482271856	74.0
0.0037693909753883596	3.486365227678085	1.9465764336544316	40.0
0.0037693909753883596	4.075392965871777	1.8478750054941335	42.0
0.0037693909753883596	4.763938010401341	1.7541782469437484	64.0
0.0037693909753883596	5.56881399094527	1.6652323955362953	36.0
0.0037693909753883596	6.50967523045817	1.5807965558658947	0.0
0.0037693909753883596	7.609496685459877	1.5006420471616433	0.0
0.0037693909753883596	8.895134973108235	1.4245517839428594	32.0
0.0037693909753883596	10.3979841848149	1.3523196880782786	0.0
0.0037693909753883596	12.154742500762865	1.2837501306568773	16.0
0.0037693909753883596	14.208308325339223	1.2186574021587078	0.0
0.0037693909753883596	16.608827826277157	1.1568652094908	38.0
0.0037693909753883596	19.414919457438806	1.0982061985259242	0.0
0.0037693909753883596	22.695105366946684	1.0425215008510917	0.0
0.0037693909753883596	26.52948464431896	0.9896603034982385	0.0
0.0037693909753883596	31.011689265747787	0.9394794404917713	0.0
0.0037693909753883596	36.25117049988533	0.8918430051067547	0.0
0.0037693909753883596	42.37587160604063	0.8466219817875977	0.0
0.0037693909753883596	49.5353520895917	0.8036938967303571	0.0
0.0037693909753883596	57.90443980602486	0.7629424861823119	0.0
0.0037693909753883596	67.68750009458535	0.724257381560455	0.0
0.0037693909753883596	79.12342618981323	0.6875338105360945	0.0
0.0037693909753883596	92.49147277217335	0.6526723132760022	0.0
0.0037693909753883596	108.11807510766077	0.6195784730715939	0.0
0.0037693909753883596	126.38482029342984	0.5881626606265946	0.0
0.0037693909753883596	147.73776525985113	0.5583397913106336	0.0
0.0037693909753883596	172.69832906594343	0.5300290947213285	0.0
0.0037693909753883596	201.8760254679039	0.5031538959307568	0.0
0.0037693909753883596	235.98334667821936	0.4776414078238552	0.0
0.0037693909753883596	275.85316176291843	0.4534225339663288	0.0
0.0037693909753883596	322.45905452963945	0.43043168146817173	0.0
0.0037693909753883596	376.93909753883594	0.4086065833359661	0.0
0.0037693909753883596	440.6236427773573	0.3878881298328351	0.0
0.0037693909753883596	515.0678076168122	0.3682202083893125	0.0
0.0037693909753883596	602.0894493336132	0.3495495516315517	0.0
0.0037693909753883596	703.8135554931555	0.331825593115289	0.0
0.0037693909753883596	822.7241341700466	0.3150003303748324	0.0
0.0037693909753883596	961.7248711152964	0.29902819491617344	0.0
0.0037693909753883596	1124.2100350620863	0.28386592880211553	0.0
0.0037693909753883596	1314.1473626117568	0.26947246749516934	0.0
0.0037693909753883596	1536.1749466718281	0.255808828640917	0.0
0.0037693909753883596	1795.714494371641	0.24283800649063003	0.0
0.0037693909753883596	2099.1037201085546	0.2305248716772041	0.0
0.0037693909753883596	2453.751106639817	0.21883607607296807	0.0
0.0037693909753883596	2868.3168133420118	0.20773996247169135	0.0
0.0037693909753883596	3352.9241492495566	0.19720647885017809	0.0
0.0037693909753883596	3919.406774847221	0.1872070969772381	0.0
0.0037693909753883596	4581.597669054491	0.17771473514960232	0.0
0.0037693909753883596	5355.666917706896	0.16870368484552328	0.0
0.0037693909753883596	6260.516572014822	0.160149541097416	0.0
0.0037693909753883596	7318.2422190761745	0.1520291363949632	0.0
0.0037693909753883596	8554.672535565684	0.1443204779396726	0.0
0.0037693909753883596	10000.0	0.1370026880809512	0.0
0.004493061600600462	1.0	3.5182937189053085	30.0
0.004493061600600462	1.1689518164985782	3.339898147717063	86.0
0.004493061600600462	1.3664483492953254	3.1705481487187037	88.0
0.004493061600600462	1.5973122800602544	3.0097850649172484	100.0
0.004493061600600462	1.86718109129192	2.8571734955861845	88.0
0.004493061600600462	2.182644728397487	2.7123001170532506	68.0
0.004493061600600462	2.5514065200312888	2.5747725632803355	72.0
0.004493061600600462	2.9824712862168905	2.444218363203733	84.0
