Mass (Jupiter mass)	Period (d)	RV-Semiamplitude (m/s)	Probability
0.0031622776601683794	1.0	1.0030749864368989	0.0
0.0031622776601683794	1.1689518164985782	0.9522139300707099	0.0
0.0031622776601683794	1.3664483492953254	0.903931790624654	0.0
0.0031622776601683794	1.5973122800602544	0.8580978037584657	0.0
0.0031622776601683794	1.86718109129192	0.814587835555896	0.0
0.0031622776601683794	2.182644728397487	0.7732840463281436	0.0
0.0031622776601683794	2.5514065200312888	0.7340745714641776	0.0
0.0031622776601683794	2.9824712862168905	0.6968532184635917	0.0
0.0031622776601683794	3.486365227678085	0.6615191793314469	0.0
0.0031622776601683794	4.075392965871777	0.6279767575561748	0.0
0.0031622776601683794	4.763938010401341	0.596135108931104	0.0
0.0031622776601683794	5.56881399094527	0.5659079955176677	0.0
0.0031622776601683794	6.50967523045817	0.5372135520839396	0.0
0.0031622776601683794	7.609496685459877	0.5099740643859371	0.0
0.0031622776601683794	8.895134973108235	0.48411575869120194	0.0
0.0031622776601683794	10.3979841848149	0.45956860197461613	0.0
0.0031622776601683794	12.154742500762865	0.436266112245318	0.0
0.0031622776601683794	14.208308325339223	0.4141451784910168	0.0
0.0031622776601683794	16.608827826277157	0.3931458897520565	0.0
0.0031622776601683794	19.414919457438806	0.3732113728623037	0.0
0.0031622776601683794	22.695105366946684	0.3542876384174048	0.0
0.0031622776601683794	26.52948464431896	0.3363234345532451	0.0
0.0031622776601683794	31.011689265747787	0.3192701081385912	0.0
0.0031622776601683794	36.25117049988533	0.30308147300597965	0.0
0.0031622776601683794	42.37587160604063	0.28771368486397675	0.0
0.0031622776601683794	49.5353520895917	0.27312512255202914	0.0
0.0031622776601683794	57.90443980602486	0.25927627531630454	0.0
0.0031622776601683794	67.68750009458535	0.24612963580122613	0.0
0.0031622776601683794	79.12342618981323	0.23364959846688543	0.0
0.0031622776601683794	92.49147277217335	0.2218023631572157	0.0
0.0031622776601683794	108.11807510766077	0.21055584355775325	0.0
0.0031622776601683794	126.38482029342984	0.19987958029506137	0.0
0.0031622776601683794	147.73776525985113	0.18974465844245986	0.0
0.0031622776601683794	172.69832906594343	0.18012362920863761	0.0
0.0031622776601683794	201.8760254679039	0.17099043559705568	0.0
0.0031622776601683794	235.98334667821936	0.1623203418348002	0.0
0.0031622776601683794	275.85316176291843	0.15408986637975478	0.0
0.0031622776601683794	322.45905452963945	0.14627671832465447	0.0
0.0031622776601683794	376.93909753883594	0.13885973702577983	0.0
0.0031622776601683794	440.6236427773573	0.1318188347927874	0.0
0.0031622776601683794	515.0678076168122	0.12513494248445992	0.0
0.0031622776601683794	602.0894493336132	0.11878995786303113	0.0
0.0031622776601683794	703.8135554931555	0.11276669656721283	0.0
0.0031622776601683794	822.7241341700466	0.10704884557114004	0.0
0.0031622776601683794	961.7248711152964	0.10162091900318772	0.0
0.0031622776601683794	1124.2100350620863	0.09646821620500046	0.0
0.0031622776601683794	1314.1473626117568	0.09157678191714431	0.0
0.0031622776601683794	1536.1749466718281	0.08693336848355146	0.0
0.0031622776601683794	1795.714494371641	0.08252539997239293	0.0
0.0031622776601683794	2099.1037201085546	0.07834093811620824	0.0
0.0031622776601683794	2453.751106639817	0.0743686499790449	0.0
0.0031622776601683794	2868.3168133420118	0.07059777726304027	0.0
0.0031622776601683794	3352.9241492495566	0.06701810717131773	0.0
0.0031622776601683794	3919.406774847221	0.06361994474828322	0.0
0.0031622776601683794	4581.597669054491	0.060394086622411386	0.0
0.0031622776601683794	5355.666917706896	0.05733179608040692	0.0
0.0031622776601683794	6260.516572014822	0.05442477940523447	0.0
0.0031622776601683794	7318.2422190761745	0.05166516341393174	0.0
0.0031622776601683794	8554.672535565684	0.049045474134370916	0.0
0.0031622776601683794	10000.0	0.046558616563218004	0.0
0.0037693909753883596	1.0	1.195650526201942	0.0
0.0037693909753883596	1.1689518164985782	1.1350249003716777	0.0
0.0037693909753883596	1.3664483492953254	1.0774733053110788	0.0
0.0037693909753883596	1.5973122800602544	1.0228398718634406	0.0
0.0037693909753883596	1.86718109129192	0.9709766342392764	0.0
0.0037693909753883596	2.182644728397487	0.9217431292749863	0.0
0.0037693909753883596	2.5514065200312888	0.8750060160111696	0.0
0.0037693909753883596	2.9824712862168905	0.8306387145602742	0.0
0.0037693909753883596	3.486365227678085	0.7885210632855091	0.0
0.0037693909753883596	4.075392965871777	0.7485389933625497	0.0
0.0037693909753883596	4.763938010401341	0.7105842198426359	0.0
0.0037693909753883596	5.56881399094527	0.6745539483803592	0.0
0.0037693909753883596	6.50967523045817	0.6403505968318586	0.0
0.0037693909753883596	7.609496685459877	0.6078815309694162	0.0
