Mass (Jupiter mass)	Period (d)	RV-Semiamplitude (m/s)	Probability
0.0031622776601683794	1.0	0.8150715118815202	0.0
0.0031622776601683794	1.1689518164985782	0.7737431977785657	0.0
0.0031622776601683794	1.3664483492953254	0.7345104415765978	0.0
0.0031622776601683794	1.5973122800602544	0.6972669877214837	0.0
0.0031622776601683794	1.86718109129192	0.661911968361706	0.0
0.0031622776601683794	2.182644728397487	0.6283496301641542	0.0
0.0031622776601683794	2.5514065200312888	0.596489074981759	0.0
0.0031622776601683794	2.9824712862168905	0.5662440136706106	0.0
0.0031622776601683794	3.486365227678085	0.5375325323898142	0.0
0.0031622776601683794	4.075392965871777	0.5102768707511431	0.0
0.0031622776601683794	4.763938010401341	0.48440321121764507	0.0
0.0031622776601683794	5.56881399094527	0.45984147918082136	0.0
0.0031622776601683794	6.50967523045817	0.43652515317492036	0.0
0.0031622776601683794	7.609496685459877	0.414391084714341	0.0
0.0031622776601683794	8.895134973108235	0.3933793272662071	0.0
0.0031622776601683794	10.3979841848149	0.37343297389490926	0.0
0.0031622776601683794	12.154742500762865	0.35449800313890445	0.0
0.0031622776601683794	14.208308325339223	0.3365231327023526	0.0
0.0031622776601683794	16.608827826277157	0.31945968056533963	0.0
0.0031622776601683794	19.414919457438806	0.3032614331365263	0.0
0.0031622776601683794	22.695105366946684	0.2878845200911341	0.0
0.0031622776601683794	26.52948464431896	0.2732872955552897	0.0
0.0031622776601683794	31.011689265747787	0.2594302253149329	0.0
0.0031622776601683794	36.25117049988533	0.24627577974381307	0.0
0.0031622776601683794	42.37587160604063	0.23378833216058575	0.0
0.0031622776601683794	49.5353520895917	0.22193406233972732	0.0
0.0031622776601683794	57.90443980602486	0.21068086491494203	0.0
0.0031622776601683794	67.68750009458535	0.19999826242698696	0.0
0.0031622776601683794	79.12342618981323	0.1898573227804187	0.0
0.0031622776601683794	92.49147277217335	0.1802305808857078	0.0
0.0031622776601683794	108.11807510766077	0.1710919642745003	0.0
0.0031622776601683794	126.38482029342984	0.1624167224865676	0.0
0.0031622776601683794	147.73776525985113	0.15418136003720137	0.0
0.0031622776601683794	172.69832906594343	0.14636357278350526	0.0
0.0031622776601683794	201.8760254679039	0.1389421875172433	0.0
0.0031622776601683794	235.98334667821936	0.13189710462064108	0.0
0.0031622776601683794	275.85316176291843	0.12520924362983205	0.0
0.0031622776601683794	322.45905452963945	0.1188604915585178	0.0
0.0031622776601683794	376.93909753883594	0.11283365384188314	0.0
0.0031622776601683794	440.6236427773573	0.10711240776790765	0.0
0.0031622776601683794	515.0678076168122	0.1016812582699489	0.0
0.0031622776601683794	602.0894493336132	0.09652549596086825	0.0
0.0031622776601683794	703.8135554931555	0.09163115729504319	0.0
0.0031622776601683794	822.7241341700466	0.08698498675036927	0.0
0.0031622776601683794	961.7248711152964	0.08257440092782958	0.0
0.0031622776601683794	1124.2100350620863	0.0783874544714005	0.0
0.0031622776601683794	1314.1473626117568	0.07441280771599283	0.0
0.0031622776601683794	1536.1749466718281	0.0706396959758093	0.0
0.0031622776601683794	1795.714494371641	0.06705790038993949	0.0
0.0031622776601683794	2099.1037201085546	0.06365772024623338	0.0
0.0031622776601683794	2453.751106639817	0.06042994670849655	0.0
0.0031622776601683794	2868.3168133420118	0.05736583787585146	0.0
0.0031622776601683794	3352.9241492495566	0.05445709510671762	0.0
0.0031622776601683794	3919.406774847221	0.05169584054328729	0.0
0.0031622776601683794	4581.597669054491	0.04907459577562599	0.0
0.0031622776601683794	5355.666917706896	0.046586261587612546	0.0
0.0031622776601683794	6260.516572014822	0.04422409872986427	0.0
0.0031622776601683794	7318.2422190761745	0.04198170966757353	0.0
0.0031622776601683794	8554.672535565684	0.03985302125382274	0.0
0.0031622776601683794	10000.0	0.0378322682814515	0.0
0.0037693909753883596	1.0	0.9715533653865326	0.0
0.0037693909753883596	1.1689518164985782	0.922290617189398	0.0
0.0037693909753883596	1.3664483492953254	0.875525743474916	0.0
0.0037693909753883596	1.5973122800602544	0.831132089170858	0.0
0.0037693909753883596	1.86718109129192	0.7889894212680063	0.0
0.0037693909753883596	2.182644728397487	0.7489836031885588	0.0
0.0037693909753883596	2.5514065200312888	0.7110062856657265	0.0
0.0037693909753883596	2.9824712862168905	0.6749546132973274	0.0
0.0037693909753883596	3.486365227678085	0.6407309459786187	0.0
0.0037693909753883596	4.075392965871777	0.6082425944599157	0.0
0.0037693909753883596	4.763938010401341	0.5774015693128003	0.0
0.0037693909753883596	5.56881399094527	0.5481243426250306	0.0
0.0037693909753883596	6.50967523045817	0.5203316217787456	0.0
0.0037693909753883596	7.609496685459877	0.49394813469927357	0.0
0.0037693909753883596	8.895134973108235	0.4689024259929344	0.0
0.0037693909753883596	10.3979841848149	0.4451266634216984	0.0
0.0037693909753883596	12.154742500762865	0.42255645419057736	0.0
0.0037693909753883596	14.208308325339223	0.4011306705501876	0.0
0.0037693909753883596	16.608827826277157	0.38079128424215924	0.0
0.0037693909753883596	19.414919457438806	0.36148320933901507	0.0
0.0037693909753883596	22.695105366946684	0.3431541530528735	0.0
0.0037693909753883596	26.52948464431896	0.32575447410891845	0.0
0.0037693909753883596	31.011689265747787	0.3092370483000611	0.0
0.0037693909753883596	36.25117049988533	0.29355714085867185	0.0
0.0037693909753883596	42.37587160604063	0.2786722852997206	0.0
0.0037693909753883596	49.5353520895917	0.26454216840719313	0.0
0.0037693909753883596	57.90443980602486	0.2511285210522866	0.0
0.0037693909753883596	67.68750009458535	0.23839501454768436	0.0
0.0037693909753883596	79.12342618981323	0.22630716225720054	0.0
0.0037693909753883596	92.49147277217335	0.2148322261943224	0.0
0.0037693909753883596	108.11807510766077	0.20393912835668565	0.0
0.0037693909753883596	126.38482029342984	0.193598366556348	0.0
0.0037693909753883596	147.73776525985113	0.18378193451790042	0.0
0.0037693909753883596	172.69832906594343	0.1744632460280143	0.0
0.0037693909753883596	201.8760254679039	0.16561706293099676	0.0
0.0037693909753883596	235.98334667821936	0.15721942677534131	0.0
0.0037693909753883596	275.85316176291843	0.14924759392614917	0.0
0.0037693909753883596	322.45905452963945	0.14167997396768509	0.0
0.0037693909753883596	376.93909753883594	0.1344960712292392	0.0
0.0037693909753883596	440.6236427773573	0.1276764292759288	0.0
0.0037693909753883596	515.0678076168122	0.12120257821410166	0.0
0.0037693909753883596	602.0894493336132	0.11505698466862577	0.0
0.0037693909753883596	703.8135554931555	0.10922300429658821	0.0
0.0037693909753883596	822.7241341700466	0.1036848367087927	0.0
0.0037693909753883596	961.7248711152964	0.09842748267696948	0.0
0.0037693909753883596	1124.2100350620863	0.09343670351079957	0.0
0.0037693909753883596	1314.1473626117568	0.08869898249473208	0.0
0.0037693909753883596	1536.1749466718281	0.08420148828015375	0.0
0.0037693909753883596	1795.714494371641	0.07993204013376302	0.0
0.0037693909753883596	2099.1037201085546	0.07587907494803058	0.0
0.0037693909753883596	2453.751106639817	0.0720316159243987	0.0
0.0037693909753883596	2868.3168133420118	0.06837924284440364	0.0
0.0037693909753883596	3352.9241492495566	0.0649120638482047	0.0
0.0037693909753883596	3919.406774847221	0.06162068864408689	0.0
0.0037693909753883596	4581.597669054491	0.058496203076379594	0.0
0.0037693909753883596	5355.666917706896	0.055530144982912276	0.0
0.0037693909753883596	6260.516572014822	0.05271448127662142	0.0
0.0037693909753883596	7318.2422190761745	0.05004158618923772	0.0
0.0037693909753883596	8554.672535565684	0.04750422061812999	0.0
0.0037693909753883596	10000.0	0.04509551252037046	0.0
0.004493061600600462	1.0	1.158077331706548	0.0
0.004493061600600462	1.1689518164985782	1.099356859916538	0.0
0.004493061600600462	1.3664483492953254	1.0436138177962377	0.0
0.004493061600600462	1.5973122800602544	0.9906972343611193	0.0
0.004493061600600462	1.86718109129192	0.9404637936313733	0.0
0.004493061600600462	2.182644728397487	0.8927774464838321	0.0
0.004493061600600462	2.5514065200312888	0.8475090421849945	0.0
0.004493061600600462	2.9824712862168905	0.8045359786072221	0.0
0.004493061600600462	3.486365227678085	0.7637418701807697	0.0
0.004493061600600462	4.075392965871777	0.7250162326823548	0.0
0.004493061600600462	4.763938010401341	0.6882541840065661	0.0
0.004493061600600462	5.56881399094527	0.6533561601096999	0.0
0.004493061600600462	6.50967523045817	0.6202276453567038	0.0
0.004493061600600462	7.609496685459877	0.588778916540914	0.0
0.004493061600600462	8.895134973108235	0.5589247998833106	0.0
0.004493061600600462	10.3979841848149	0.5305844403531564	0.0
0.004493061600600462	12.154742500762865	0.5036810826852675	0.0
0.004493061600600462	14.208308325339223	0.4781418635008301	0.0
0.004493061600600462	16.608827826277157	0.45389761396876355	0.0
0.004493061600600462	19.414919457438806	0.43088267247316453	0.0
0.004493061600600462	22.695105366946684	0.4090347067794746	0.0
0.004493061600600462	26.52948464431896	0.3882945452177375	0.0
0.004493061600600462	31.011689265747787	0.36860601642573226	0.0
0.004493061600600462	36.25117049988533	0.3499157972179532	0.0
0.004493061600600462	42.37587160604063	0.3321732681684145	0.0
0.004493061600600462	49.5353520895917	0.3153303765161484	0.0
0.004493061600600462	57.90443980602486	0.29934150602209947	0.0
0.004493061600600462	67.68750009458535	0.2841633534249429	0.0
0.004493061600600462	79.12342618981323	0.269754811161228	0.0
0.004493061600600462	92.49147277217335	0.2560768560322123	0.0
0.004493061600600462	108.11807510766077	0.24309244351586037	0.0
0.004493061600600462	126.38482029342984	0.23076640743776633	0.0
0.004493061600600462	147.73776525985113	0.21906536472927735	0.0
0.004493061600600462	172.69832906594343	0.20795762501486828	0.0
0.004493061600600462	201.8760254679039	0.19741310478390198	0.0
0.004493061600600462	235.98334667821936	0.1874032459143228	0.0
0.004493061600600462	275.85316176291843	0.17790093832761594	0.0
0.004493061600600462	322.45905452963945	0.16888044656555964	0.0
0.004493061600600462	376.93909753883594	0.16031734008991189	0.0
0.004493061600600462	440.6236427773573	0.15218842711626202	0.0
0.004493061600600462	515.0678076168122	0.14447169180284608	0.0
