Mass (Jupiter mass)	Period (d)	RV-Semiamplitude (m/s)	Probability
0.0031622776601683794	1.0	1.114787585397198	0.0
0.0031622776601683794	1.1689518164985782	1.058262126200353	0.0
0.0031622776601683794	1.3664483492953254	1.0046027982551184	0.0
0.0031622776601683794	1.5973122800602544	0.9536642739786991	0.0
0.0031622776601683794	1.86718109129192	0.9053085946435503	0.0
0.0031622776601683794	2.182644728397487	0.8594047967385493	0.0
0.0031622776601683794	2.5514065200312888	0.8158285572755762	0.0
0.0031622776601683794	2.9824712862168905	0.7744618570808744	0.0
0.0031622776601683794	3.486365227678085	0.7351926611592674	0.0
0.0031622776601683794	4.075392965871777	0.6979146152655546	0.0
0.0031622776601683794	4.763938010401341	0.662526757861295	0.0
0.0031622776601683794	5.56881399094527	0.628933246676863	0.0
0.0031622776601683794	6.50967523045817	0.5970430991382129	0.0
0.0031622776601683794	7.609496685459877	0.5667699459553394	0.0
0.0031622776601683794	8.895134973108235	0.5380317972050717	0.0
0.0031622776601683794	10.3979841848149	0.5107508202746687	0.0
0.0031622776601683794	12.154742500762865	0.48485312906481876	0.0
0.0031622776601683794	14.208308325339223	0.46026858388112707	0.0
0.0031622776601683794	16.608827826277157	0.4369306014721352	0.0
0.0031622776601683794	19.414919457438806	0.4147759746993888	0.0
0.0031622776601683794	22.695105366946684	0.39374470135115863	0.0
0.0031622776601683794	26.52948464431896	0.3737798216361869	0.0
0.0031622776601683794	31.011689265747787	0.35482726391733466	0.0
0.0031622776601683794	36.25117049988533	0.33683569826732673	0.0
0.0031622776601683794	42.37587160604063	0.3197563974499727	0.0
0.0031622776601683794	49.5353520895917	0.30354310495035386	0.0
0.0031622776601683794	57.90443980602486	0.28815190969655885	0.0
0.0031622776601683794	67.68750009458535	0.27354112713367057	0.0
0.0031622776601683794	79.12342618981323	0.2596711863279123	0.0
0.0031622776601683794	92.49147277217335	0.24650452279519544	0.0
0.0031622776601683794	108.11807510766077	0.23400547676380917	0.0
0.0031622776601683794	126.38482029342984	0.22214019659571493	0.0
0.0031622776601683794	147.73776525985113	0.21087654710487833	0.0
0.0031622776601683794	172.69832906594343	0.20018402252433118	0.0
0.0031622776601683794	201.8760254679039	0.19003366388625237	0.0
0.0031622776601683794	235.98334667821936	0.18039798059130252	0.0
0.0031622776601683794	275.85316176291843	0.17125087595479566	0.0
0.0031622776601683794	322.45905452963945	0.1625675765280643	0.0
0.0031622776601683794	376.93909753883594	0.15432456500359265	0.0
0.0031622776601683794	440.6236427773573	0.14649951652220558	0.0
0.0031622776601683794	515.0678076168122	0.1390712382098104	0.0
0.0031622776601683794	602.0894493336132	0.13201961177993543	0.0
0.0031622776601683794	703.8135554931555	0.1253255390466163	0.0
0.0031622776601683794	822.7241341700466	0.11897089020005777	0.0
0.0031622776601683794	961.7248711152964	0.11293845470498573	0.0
0.0031622776601683794	1124.2100350620863	0.1072118946887053	0.0
0.0031622776601683794	1314.1473626117568	0.1017757006926234	0.0
0.0031622776601683794	1536.1749466718281	0.096615149667397	0.0
0.0031622776601683794	1795.714494371641	0.09171626509794271	0.0
0.0031622776601683794	2099.1037201085546	0.08706577915031385	0.0
0.0031622776601683794	2453.751106639817	0.0826510967379249	0.0
0.0031622776601683794	2868.3168133420118	0.07846026140980318	0.0
